Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 99999]
***************** properties *****************
"etcd.endpoints"="192.168.37.14:2379"
"insertproportion"="0"
"readallfields"="true"
"threadcount"="8"
"dotransactions"="true"
"operationcount"="50000"
"readproportion"="0.5"
"recordcount"="100000"
"measurementtype"="raw"
"docollectingdata"="false"
"command"="run"
"workload"="core"
"etcd.dial_timeout"="10s"
"requestdistribution"="uniform"
"scanproportion"="0"
"updateproportion"="0.5"
**********************************************
**********************************************
Run finished, takes 3m30.714394972s
operation,timestamp_us,latency_us
TOTAL,1716265817913730,23302
TOTAL,1716265817913293,43794
TOTAL,1716265817913072,44058
TOTAL,1716265817934615,23388
TOTAL,1716265817935496,23253
TOTAL,1716265817936947,23097
TOTAL,1716265817937031,23466
TOTAL,1716265817937054,23457
TOTAL,1716265817934571,45221
TOTAL,1716265817957152,23288
TOTAL,1716265817960061,23053
TOTAL,1716265817958015,44528
TOTAL,1716265817958765,43836
TOTAL,1716265817960510,42117
TOTAL,1716265817960524,42136
TOTAL,1716265817957102,45605
TOTAL,1716265817979817,23401
TOTAL,1716265817983142,23080
TOTAL,1716265817980454,44423
TOTAL,1716265818002624,23342
TOTAL,1716265818002651,23401
TOTAL,1716265818002731,23472
TOTAL,1716265818006240,23068
TOTAL,1716265818003232,44062
TOTAL,1716265818002557,44784
TOTAL,1716265818002672,44693
TOTAL,1716265818029326,23220
TOTAL,1716265818026065,43483
TOTAL,1716265818024892,44668
TOTAL,1716265818026215,43573
TOTAL,1716265818025980,43830
TOTAL,1716265818052564,23127
TOTAL,1716265818047308,44579
TOTAL,1716265818047376,44585
TOTAL,1716265818047355,44676
TOTAL,1716265818069578,23214
TOTAL,1716265818069805,23142
TOTAL,1716265818075704,39342
TOTAL,1716265818069561,45488
TOTAL,1716265818069821,45369
TOTAL,1716265818092056,23161
TOTAL,1716265818092812,23917
TOTAL,1716265818092964,23775
TOTAL,1716265818091900,45031
TOTAL,1716265818091973,45008
TOTAL,1716265818115276,23426
TOTAL,1716265818116757,23178
TOTAL,1716265818116763,23222
TOTAL,1716265818115097,44164
TOTAL,1716265818115227,44074
TOTAL,1716265818115183,44182
TOTAL,1716265818136966,23346
TOTAL,1716265818140000,23078
TOTAL,1716265818138714,43125
TOTAL,1716265818139949,41966
TOTAL,1716265818137001,44935
TOTAL,1716265818159277,23286
TOTAL,1716265818159331,23384
TOTAL,1716265818159396,23728
TOTAL,1716265818160331,23007
TOTAL,1716265818163089,41239
TOTAL,1716265818181951,23550
TOTAL,1716265818181959,23613
TOTAL,1716265818182582,23202
TOTAL,1716265818183358,23090
TOTAL,1716265818183136,43576
TOTAL,1716265818182723,44027
TOTAL,1716265818181852,44978
TOTAL,1716265818206462,22988
TOTAL,1716265818205794,43365
TOTAL,1716265818205585,43617
TOTAL,1716265818205512,43733
TOTAL,1716265818204338,44974
TOTAL,1716265818229469,23122
TOTAL,1716265818226841,44793
TOTAL,1716265818226721,44949
TOTAL,1716265818226762,44945
TOTAL,1716265818249214,44784
TOTAL,1716265818252604,41457
TOTAL,1716265818249325,44742
TOTAL,1716265818249170,44933
TOTAL,1716265818249256,44951
TOTAL,1716265818271724,23219
TOTAL,1716265818271651,23659
TOTAL,1716265818271683,44936
TOTAL,1716265818294230,23430
TOTAL,1716265818294116,23552
TOTAL,1716265818294080,44886
TOTAL,1716265818294013,44953
TOTAL,1716265818294076,44952
TOTAL,1716265818294951,44097
TOTAL,1716265818295327,43756
TOTAL,1716265818317682,23792
TOTAL,1716265818317675,43661
TOTAL,1716265818316631,44724
TOTAL,1716265818339046,23018
TOTAL,1716265818339098,44754
TOTAL,1716265818341486,42432
TOTAL,1716265818339059,44893
TOTAL,1716265818338978,44983
TOTAL,1716265818338982,45026
TOTAL,1716265818361369,45036
TOTAL,1716265818361350,45071
TOTAL,1716265818362081,44390
TOTAL,1716265818383871,23165
TOTAL,1716265818383939,23326
TOTAL,1716265818383971,23301
TOTAL,1716265818384028,44564
TOTAL,1716265818383972,44686
TOTAL,1716265818406498,29144
TOTAL,1716265818407296,28467
TOTAL,1716265818407049,44704
TOTAL,1716265818406417,45499
TOTAL,1716265818428609,23363
TOTAL,1716265818407275,44743
TOTAL,1716265818406433,45620
TOTAL,1716265818428670,44877
TOTAL,1716265818435654,37927
TOTAL,1716265818435769,37888
TOTAL,1716265818451933,23084
TOTAL,1716265818452070,23093
TOTAL,1716265818451991,23229
TOTAL,1716265818452028,43863
TOTAL,1716265818451769,44141
TOTAL,1716265818473571,23168
TOTAL,1716265818473677,23461
TOTAL,1716265818475038,23098
TOTAL,1716265818475235,23426
TOTAL,1716265818475183,23512
TOTAL,1716265818473594,44777
TOTAL,1716265818495918,23406
TOTAL,1716265818495931,23424
TOTAL,1716265818497162,22906
TOTAL,1716265818498679,22946
TOTAL,1716265818496752,44073
TOTAL,1716265818498147,42686
TOTAL,1716265818498709,42151
TOTAL,1716265818518397,23137
TOTAL,1716265818519338,22957
TOTAL,1716265818519373,23148
TOTAL,1716265818521631,41398
TOTAL,1716265818520079,42952
TOTAL,1716265818540853,23010
TOTAL,1716265818542536,23102
TOTAL,1716265818540874,44600
TOTAL,1716265818541547,43963
TOTAL,1716265818540836,44729
TOTAL,1716265818542307,43256
TOTAL,1716265818563049,23093
TOTAL,1716265818563884,23066
TOTAL,1716265818563046,44871
TOTAL,1716265818565650,42294
TOTAL,1716265818585493,23517
TOTAL,1716265818585528,23483
TOTAL,1716265818585579,44821
TOTAL,1716265818586957,43494
TOTAL,1716265818586151,44373
TOTAL,1716265818585576,44962
TOTAL,1716265818607960,23118
TOTAL,1716265818607935,23417
TOTAL,1716265818609028,23138
TOTAL,1716265818609029,23267
TOTAL,1716265818630472,23500
TOTAL,1716265818630421,23780
TOTAL,1716265818630552,23687
TOTAL,1716265818632315,23058
TOTAL,1716265818631365,45392
TOTAL,1716265818632177,44607
TOTAL,1716265818631090,45702
TOTAL,1716265818630536,46294
TOTAL,1716265818654258,23531
TOTAL,1716265818654230,23563
TOTAL,1716265818655383,43825
TOTAL,1716265818653990,45363
TOTAL,1716265818676779,23326
TOTAL,1716265818676849,23357
TOTAL,1716265818677807,23308
TOTAL,1716265818676797,44822
TOTAL,1716265818677802,43873
TOTAL,1716265818676805,44894
TOTAL,1716265818700126,23100
TOTAL,1716265818701134,23147
TOTAL,1716265818699221,44995
TOTAL,1716265818700216,44045
TOTAL,1716265818699365,44898
TOTAL,1716265818721722,23596
TOTAL,1716265818723247,23159
TOTAL,1716265818724304,23055
TOTAL,1716265818721686,45047
TOTAL,1716265818721632,45103
TOTAL,1716265818745338,23205
TOTAL,1716265818746429,23074
TOTAL,1716265818747374,23098
TOTAL,1716265818744273,45165
TOTAL,1716265818744275,45246
TOTAL,1716265818744230,45512
TOTAL,1716265818766754,23361
TOTAL,1716265818766759,23414
TOTAL,1716265818769516,42112
TOTAL,1716265818770486,41374
TOTAL,1716265818768556,43339
TOTAL,1716265818789465,23529
TOTAL,1716265818789546,23452
TOTAL,1716265818790194,23127
TOTAL,1716265818789749,44430
TOTAL,1716265818790124,44362
TOTAL,1716265818811912,23277
TOTAL,1716265818811645,23552
TOTAL,1716265818813015,23115
TOTAL,1716265818813013,23249
TOTAL,1716265818813333,43244
TOTAL,1716265818811868,44780
TOTAL,1716265818835233,23215
TOTAL,1716265818836147,23127
TOTAL,1716265818836280,23204
TOTAL,1716265818834498,44482
TOTAL,1716265818834190,44801
TOTAL,1716265818835203,43803
TOTAL,1716265818856598,23014
TOTAL,1716265818859286,42089
TOTAL,1716265818856659,44731
TOTAL,1716265818859497,41972
TOTAL,1716265818858461,43100
TOTAL,1716265818879009,23275
TOTAL,1716265818879626,23260
TOTAL,1716265818879018,44736
TOTAL,1716265818878992,44853
TOTAL,1716265818901430,23324
TOTAL,1716265818901491,23407
TOTAL,1716265818901416,23494
TOTAL,1716265818902902,23049
TOTAL,1716265818901572,44781
TOTAL,1716265818902301,44067
TOTAL,1716265818923793,23135
TOTAL,1716265818923878,23372
TOTAL,1716265818924773,23048
TOTAL,1716265818924926,23219
TOTAL,1716265818924909,23257
TOTAL,1716265818925963,22988
TOTAL,1716265818946381,23615
TOTAL,1716265818946382,23700
TOTAL,1716265818947838,23078
TOTAL,1716265818948156,23207
TOTAL,1716265818948179,44328
TOTAL,1716265818948959,43593
TOTAL,1716265818947265,45300
TOTAL,1716265818946941,45683
TOTAL,1716265818970102,23328
TOTAL,1716265818970928,43955
TOTAL,1716265818971376,43544
TOTAL,1716265818970010,44975
TOTAL,1716265818992524,23109
TOTAL,1716265818992571,23317
TOTAL,1716265818992582,23346
TOTAL,1716265818993452,23175
TOTAL,1716265818992634,44694
TOTAL,1716265819014898,23359
TOTAL,1716265819015002,23258
TOTAL,1716265819015904,23104
TOTAL,1716265819015945,23398
TOTAL,1716265819015642,44153
TOTAL,1716265819016635,43369
TOTAL,1716265819014932,45082
TOTAL,1716265819037347,23431
TOTAL,1716265819038275,23226
TOTAL,1716265819038276,23234
TOTAL,1716265819039030,23095
TOTAL,1716265819039362,23020
TOTAL,1716265819059813,23129
TOTAL,1716265819060023,23194
TOTAL,1716265819060798,23259
TOTAL,1716265819061524,23094
TOTAL,1716265819061526,23252
TOTAL,1716265819062144,23106
TOTAL,1716265819060010,45704
TOTAL,1716265819062396,43344
TOTAL,1716265819083238,23016
TOTAL,1716265819084637,22966
TOTAL,1716265819082957,45011
TOTAL,1716265819085261,42783
TOTAL,1716265819084072,43989
TOTAL,1716265819084791,43276
TOTAL,1716265819105738,23210
TOTAL,1716265819106277,23381
TOTAL,1716265819105755,44562
TOTAL,1716265819107617,42757
TOTAL,1716265819128079,23210
TOTAL,1716265819127986,23349
TOTAL,1716265819128084,23481
TOTAL,1716265819128063,23530
TOTAL,1716265819128973,23286
TOTAL,1716265819129678,23361
TOTAL,1716265819150335,23321
TOTAL,1716265819150396,23435
TOTAL,1716265819151306,23360
TOTAL,1716265819151349,23465
TOTAL,1716265819151612,23381
TOTAL,1716265819152279,23157
TOTAL,1716265819153058,22949
TOTAL,1716265819173675,23536
TOTAL,1716265819173844,23379
TOTAL,1716265819151579,45671
TOTAL,1716265819175009,23044
TOTAL,1716265819174832,23293
TOTAL,1716265819176013,43619
TOTAL,1716265819175446,44272
TOTAL,1716265819174675,45265
TOTAL,1716265819197242,23180
TOTAL,1716265819197267,23393
TOTAL,1716265819198137,23040
TOTAL,1716265819197227,44851
TOTAL,1716265819198068,44043
TOTAL,1716265819219728,23077
TOTAL,1716265819219952,23026
TOTAL,1716265819220666,43844
TOTAL,1716265819220432,44139
TOTAL,1716265819219645,44948
TOTAL,1716265819221183,43468
TOTAL,1716265819242825,23077
TOTAL,1716265819242990,43953
TOTAL,1716265819242123,44845
TOTAL,1716265819242092,44883
TOTAL,1716265819264589,23223
TOTAL,1716265819264669,23350
TOTAL,1716265819265917,22953
TOTAL,1716265819264524,44728
TOTAL,1716265819264604,44651
TOTAL,1716265819286993,23103
TOTAL,1716265819287829,23009
TOTAL,1716265819288890,22920
TOTAL,1716265819288029,43728
TOTAL,1716265819286979,44784
TOTAL,1716265819286956,44921
TOTAL,1716265819309271,23270
TOTAL,1716265819310114,22966
TOTAL,1716265819310855,22999
TOTAL,1716265819311819,42464
TOTAL,1716265819309271,45108
TOTAL,1716265819331897,23426
TOTAL,1716265819332552,44084
TOTAL,1716265819333863,42781
TOTAL,1716265819333089,43582
TOTAL,1716265819331779,44935
TOTAL,1716265819331772,44982
TOTAL,1716265819354397,23413
TOTAL,1716265819355339,23153
TOTAL,1716265819354293,44787
TOTAL,1716265819376661,23141
TOTAL,1716265819376660,23155
TOTAL,1716265819376689,23262
TOTAL,1716265819376785,23247
TOTAL,1716265819377830,23204
TOTAL,1716265819376724,44748
TOTAL,1716265819378502,42980
TOTAL,1716265819399822,23163
TOTAL,1716265819399972,23175
TOTAL,1716265819399835,23335
TOTAL,1716265819400051,23352
TOTAL,1716265819401047,42763
TOTAL,1716265819399091,44783
TOTAL,1716265819421490,23280
TOTAL,1716265819423189,23073
TOTAL,1716265819423420,23119
TOTAL,1716265819423154,43127
TOTAL,1716265819422999,43312
TOTAL,1716265819421495,44903
TOTAL,1716265819443832,23206
TOTAL,1716265819444791,23117
TOTAL,1716265819446553,22978
TOTAL,1716265819446277,42343
TOTAL,1716265819443888,44733
TOTAL,1716265819466415,23345
TOTAL,1716265819466299,23470
TOTAL,1716265819469543,41475
TOTAL,1716265819467926,43119
TOTAL,1716265819467052,44003
TOTAL,1716265819466324,44832
TOTAL,1716265819488639,23171
TOTAL,1716265819489777,43503
TOTAL,1716265819488631,44713
TOTAL,1716265819489784,43675
TOTAL,1716265819511036,23261
TOTAL,1716265819511173,23358
TOTAL,1716265819511829,23364
TOTAL,1716265819511061,44662
TOTAL,1716265819511067,44939
TOTAL,1716265819533298,23593
TOTAL,1716265819533362,23591
TOTAL,1716265819534544,23195
TOTAL,1716265819534322,23439
TOTAL,1716265819535215,23009
TOTAL,1716265819533472,44834
TOTAL,1716265819556975,23207
TOTAL,1716265819556906,23446
TOTAL,1716265819558233,42664
TOTAL,1716265819557755,43190
TOTAL,1716265819555734,45232
TOTAL,1716265819557773,43206
TOTAL,1716265819556022,45054
TOTAL,1716265819578324,23051
TOTAL,1716265819580367,43348
TOTAL,1716265819580223,43498
TOTAL,1716265819601392,23156
TOTAL,1716265819600979,45682
TOTAL,1716265819600909,45752
TOTAL,1716265819600994,45687
TOTAL,1716265819600956,45725
TOTAL,1716265819601090,45626
TOTAL,1716265819624559,46529
TOTAL,1716265819623727,47379
TOTAL,1716265819623734,50410
TOTAL,1716265819646737,27715
TOTAL,1716265819646705,27861
TOTAL,1716265819646681,27985
TOTAL,1716265819646713,28110
TOTAL,1716265819646691,44375
TOTAL,1716265819674167,27137
TOTAL,1716265819671122,30205
TOTAL,1716265819674474,27092
TOTAL,1716265819671122,42328
TOTAL,1716265819674673,38934
TOTAL,1716265819674578,39065
TOTAL,1716265819674839,38863
TOTAL,1716265819701339,34527
TOTAL,1716265819701572,34349
TOTAL,1716265819691074,44870
TOTAL,1716265819701318,34629
TOTAL,1716265819713721,23476
TOTAL,1716265819713652,44730
TOTAL,1716265819713459,44980
TOTAL,1716265819713618,44915
TOTAL,1716265819735884,23273
TOTAL,1716265819735964,23373
TOTAL,1716265819737219,22987
TOTAL,1716265819735935,44874
TOTAL,1716265819735961,44907
TOTAL,1716265819758557,23209
TOTAL,1716265819759355,23017
TOTAL,1716265819758394,44900
TOTAL,1716265819759169,44129
TOTAL,1716265819758451,44870
TOTAL,1716265819760214,43184
TOTAL,1716265819780828,23686
TOTAL,1716265819780887,23631
TOTAL,1716265819782385,43453
TOTAL,1716265819781779,44060
TOTAL,1716265819803313,23365
TOTAL,1716265819803343,23514
TOTAL,1716265819803419,23479
TOTAL,1716265819803318,23771
TOTAL,1716265819804528,43620
TOTAL,1716265819804530,43688
TOTAL,1716265819825859,23424
TOTAL,1716265819825858,23441
TOTAL,1716265819826876,22881
TOTAL,1716265819826700,23064
TOTAL,1716265819826914,43561
TOTAL,1716265819827098,43404
TOTAL,1716265819848167,23151
TOTAL,1716265819849317,23255
TOTAL,1716265819849306,23285
TOTAL,1716265819849775,43220
TOTAL,1716265819849764,43234
TOTAL,1716265819848231,44770
TOTAL,1716265819871341,22907
TOTAL,1716265819870488,44894
TOTAL,1716265819872585,42843
TOTAL,1716265819872601,42841
TOTAL,1716265819870515,44934
TOTAL,1716265819893017,23610
TOTAL,1716265819893024,23621
TOTAL,1716265819893022,23635
TOTAL,1716265819894263,43786
TOTAL,1716265819915451,23291
TOTAL,1716265819915468,23301
TOTAL,1716265819915466,23465
TOTAL,1716265819916651,23058
TOTAL,1716265819915396,44917
TOTAL,1716265819916659,43673
TOTAL,1716265819916668,43709
TOTAL,1716265819938070,23293
TOTAL,1716265819938947,23007
TOTAL,1716265819939721,23280
TOTAL,1716265819938786,43889
TOTAL,1716265819938756,43923
TOTAL,1716265819960329,23051
TOTAL,1716265819960349,23463
TOTAL,1716265819961968,23035
TOTAL,1716265819960388,44840
TOTAL,1716265819961372,43872
TOTAL,1716265819963015,42232
TOTAL,1716265819982700,23418
TOTAL,1716265819982694,23434
TOTAL,1716265819983828,23019
TOTAL,1716265819985021,22965
TOTAL,1716265819983391,44304
TOTAL,1716265820005261,23132
TOTAL,1716265820008003,23124
TOTAL,1716265820006140,44021
TOTAL,1716265820006139,44022
TOTAL,1716265820005258,44903
TOTAL,1716265820005261,44960
TOTAL,1716265820006864,43392
TOTAL,1716265820028413,23023
TOTAL,1716265820031145,23110
TOTAL,1716265820027707,44947
TOTAL,1716265820050250,23494
TOTAL,1716265820050277,23532
TOTAL,1716265820051454,23370
TOTAL,1716265820054274,23054
TOTAL,1716265820050173,44997
TOTAL,1716265820050174,45062
TOTAL,1716265820050178,45073
TOTAL,1716265820073832,23213
TOTAL,1716265820074839,23053
TOTAL,1716265820073758,43853
TOTAL,1716265820077349,40265
TOTAL,1716265820072667,45014
TOTAL,1716265820095269,23315
TOTAL,1716265820097059,43025
TOTAL,1716265820097904,42192
TOTAL,1716265820095182,44968
TOTAL,1716265820095247,44951
TOTAL,1716265820117633,23060
TOTAL,1716265820117631,23378
TOTAL,1716265820118603,22987
TOTAL,1716265820117693,44826
TOTAL,1716265820140103,23063
TOTAL,1716265820140217,23154
TOTAL,1716265820140715,23796
TOTAL,1716265820141599,43392
TOTAL,1716265820140107,44938
TOTAL,1716265820140164,44916
TOTAL,1716265820141020,44026
TOTAL,1716265820163391,23306
TOTAL,1716265820164530,23169
TOTAL,1716265820163191,44206
TOTAL,1716265820162536,44891
TOTAL,1716265820185065,23147
TOTAL,1716265820185015,23474
TOTAL,1716265820185100,23437
TOTAL,1716265820186715,23112
TOTAL,1716265820187719,23204
TOTAL,1716265820185126,44652
TOTAL,1716265820207446,23243
TOTAL,1716265820207418,23439
TOTAL,1716265820208509,23178
TOTAL,1716265820208555,23153
TOTAL,1716265820209844,23111
TOTAL,1716265820210938,23711
TOTAL,1716265820208228,43954
TOTAL,1716265820229801,23116
TOTAL,1716265820230716,23060
TOTAL,1716265820232976,23081
TOTAL,1716265820231701,42809
TOTAL,1716265820231720,42852
TOTAL,1716265820230869,43768
TOTAL,1716265820234659,39993
TOTAL,1716265820252203,23121
TOTAL,1716265820252936,23085
TOTAL,1716265820253786,43297
TOTAL,1716265820256069,41057
TOTAL,1716265820274531,23145
TOTAL,1716265820274672,23583
TOTAL,1716265820275343,23060
TOTAL,1716265820276089,23216
TOTAL,1716265820274584,44825
TOTAL,1716265820274652,44928
TOTAL,1716265820297151,23115
TOTAL,1716265820297105,23567
TOTAL,1716265820298419,22956
TOTAL,1716265820297690,44299
TOTAL,1716265820299313,42720
TOTAL,1716265820298270,43786
TOTAL,1716265820319432,23174
TOTAL,1716265820319604,23017
TOTAL,1716265820320291,23020
TOTAL,1716265820320689,22850
TOTAL,1716265820321419,23007
TOTAL,1716265820342058,23031
TOTAL,1716265820342069,24147
TOTAL,1716265820342008,24303
TOTAL,1716265820343326,22988
TOTAL,1716265820342636,23705
TOTAL,1716265820365109,23128
TOTAL,1716265820344438,43806
TOTAL,1716265820342620,45662
TOTAL,1716265820343553,44780
TOTAL,1716265820366237,22961
TOTAL,1716265820366338,23393
TOTAL,1716265820366325,44221
TOTAL,1716265820366355,44198
TOTAL,1716265820388271,23101
TOTAL,1716265820388300,23917
TOTAL,1716265820388352,23874
TOTAL,1716265820389211,43767
TOTAL,1716265820388253,44783
TOTAL,1716265820389742,43317
TOTAL,1716265820410565,23206
TOTAL,1716265820410570,23410
TOTAL,1716265820412293,23445
TOTAL,1716265820411385,43987
TOTAL,1716265820412359,43057
TOTAL,1716265820433021,23455
TOTAL,1716265820433094,23400
TOTAL,1716265820435759,23060
TOTAL,1716265820433993,43895
TOTAL,1716265820433057,44884
TOTAL,1716265820433786,44159
TOTAL,1716265820455437,23367
TOTAL,1716265820455404,23415
TOTAL,1716265820456511,23234
TOTAL,1716265820458833,41444
TOTAL,1716265820456488,43801
TOTAL,1716265820477900,44850
TOTAL,1716265820479759,43005
TOTAL,1716265820477958,44922
TOTAL,1716265820478829,44154
TOTAL,1716265820478816,44195
TOTAL,1716265820477955,45067
TOTAL,1716265820500297,23167
TOTAL,1716265820500302,44898
TOTAL,1716265820522790,23274
TOTAL,1716265820522770,23321
TOTAL,1716265820522903,23205
TOTAL,1716265820523034,44543
TOTAL,1716265820523001,44595
TOTAL,1716265820523024,44583
TOTAL,1716265820523476,44225
TOTAL,1716265820545215,23019
TOTAL,1716265820546081,23199
TOTAL,1716265820546130,23231
TOTAL,1716265820546104,43829
TOTAL,1716265820567619,23199
TOTAL,1716265820567724,23527
TOTAL,1716265820567636,23629
TOTAL,1716265820568253,23044
TOTAL,1716265820569296,23028
TOTAL,1716265820569377,23128
TOTAL,1716265820567591,44513
TOTAL,1716265820589957,23008
TOTAL,1716265820591279,23101
TOTAL,1716265820591319,23067
TOTAL,1716265820592343,23020
TOTAL,1716265820590831,43725
TOTAL,1716265820592514,42060
TOTAL,1716265820591267,43367
TOTAL,1716265820612983,23044
TOTAL,1716265820612116,44985
TOTAL,1716265820615372,41753
TOTAL,1716265820614400,42735
TOTAL,1716265820614393,42745
TOTAL,1716265820634593,23436
TOTAL,1716265820636043,23249
TOTAL,1716265820634568,44797
TOTAL,1716265820634649,44748
TOTAL,1716265820657153,23419
TOTAL,1716265820657118,23472
TOTAL,1716265820657150,44734
TOTAL,1716265820659300,42630
TOTAL,1716265820658043,43908
TOTAL,1716265820657138,44833
TOTAL,1716265820679384,23622
TOTAL,1716265820680611,23055
TOTAL,1716265820680581,43770
TOTAL,1716265820679407,44960
TOTAL,1716265820701905,23291
TOTAL,1716265820701994,23282
TOTAL,1716265820701949,23333
TOTAL,1716265820703682,22987
TOTAL,1716265820701961,44629
TOTAL,1716265820703021,43617
TOTAL,1716265820724371,23013
TOTAL,1716265820725291,23266
TOTAL,1716265820726686,22993
TOTAL,1716265820725213,44327
TOTAL,1716265820725299,44247
TOTAL,1716265820724380,45174
TOTAL,1716265820746608,23461
TOTAL,1716265820746659,23416
TOTAL,1716265820748575,23043
TOTAL,1716265820749696,23141
TOTAL,1716265820747395,44247
TOTAL,1716265820769580,23377
TOTAL,1716265820769562,23614
TOTAL,1716265820769573,23796
TOTAL,1716265820770084,23297
TOTAL,1716265820771630,42292
TOTAL,1716265820772852,41078
TOTAL,1716265820770089,43873
TOTAL,1716265820791656,23135
TOTAL,1716265820793202,23145
TOTAL,1716265820793386,23067
TOTAL,1716265820792971,43388
TOTAL,1716265820793412,42970
