Now loading data using DB:  etcd
core
Using request distribution 'uniform' a keyrange of [0 9999]
***************** properties *****************
"threadcount"="4"
"insertproportion"="0"
"readproportion"="0.5"
"dotransactions"="false"
"docollectingdata"="false"
"readallfields"="true"
"etcd.endpoints"="192.168.37.11:2379"
"operationcount"="1000000"
"updateproportion"="0.5"
"workload"="core"
"measurementtype"="raw"
"command"="load"
"requestdistribution"="uniform"
"scanproportion"="0"
"etcd.dial_timeout"="1s"
"recordcount"="10000"
**********************************************
**********************************************
Run finished, takes 5m36.618769603s
operation,timestamp_us,latency_us
INSERT,1717481350021781,107450
INSERT,1717481350129262,149145
INSERT,1717481350129301,149118
INSERT,1717481350129140,149281
INSERT,1717481350129194,149324
INSERT,1717481350278591,27568
INSERT,1717481350278474,158243
INSERT,1717481350278486,158321
INSERT,1717481350306186,130665
INSERT,1717481350278494,158395
INSERT,1717481350436786,60996
INSERT,1717481350436888,83734
INSERT,1717481350436918,83738
INSERT,1717481350436962,83761
INSERT,1717481350497849,141858
INSERT,1717481350520719,119052
INSERT,1717481350520691,119150
INSERT,1717481350520793,119061
INSERT,1717481350639852,159528
INSERT,1717481350639908,159495
INSERT,1717481350639922,159587
INSERT,1717481350639787,159751
INSERT,1717481350799604,57177
INSERT,1717481350799447,57339
INSERT,1717481350856867,139653
INSERT,1717481350856874,139680
INSERT,1717481350799575,197047
INSERT,1717481350799473,197255
INSERT,1717481350996588,62443
INSERT,1717481350996618,62660
INSERT,1717481350996798,62669
INSERT,1717481350996688,62802
INSERT,1717481351059134,102723
INSERT,1717481351059535,102532
INSERT,1717481351059360,102709
INSERT,1717481351059566,102533
INSERT,1717481351161922,20691
INSERT,1717481351162161,95910
INSERT,1717481351162125,96104
INSERT,1717481351162132,96101
INSERT,1717481351258302,80423
INSERT,1717481351258135,80597
INSERT,1717481351182700,156049
INSERT,1717481351258331,149712
INSERT,1717481351338811,187726
INSERT,1717481351338796,187748
INSERT,1717481351408111,118471
INSERT,1717481351338798,187871
INSERT,1717481351526654,80567
INSERT,1717481351526640,81094
INSERT,1717481351526640,81100
INSERT,1717481351526768,80986
INSERT,1717481351607321,101803
INSERT,1717481351607808,101335
INSERT,1717481351607839,101474
INSERT,1717481351709185,82485
INSERT,1717481351607790,183916
INSERT,1717481351709214,203931
INSERT,1717481351791783,121395
INSERT,1717481351709379,203899
INSERT,1717481351791743,121543
INSERT,1717481351913215,92431
INSERT,1717481351913245,92745
INSERT,1717481352005721,81754
INSERT,1717481351913351,174237
INSERT,1717481351913354,174244
INSERT,1717481352006054,81548
INSERT,1717481352087652,85393
INSERT,1717481352087545,85517
INSERT,1717481352173138,81061
INSERT,1717481352087669,166554
INSERT,1717481352087664,166578
INSERT,1717481352173111,106708
INSERT,1717481352254292,67261
INSERT,1717481352254311,67250
INSERT,1717481352254289,94124
INSERT,1717481352321645,100001
INSERT,1717481352321616,100041
INSERT,1717481352279883,141844
INSERT,1717481352348476,114329
INSERT,1717481352421805,74284
INSERT,1717481352496162,102805
INSERT,1717481352421720,177273
INSERT,1717481352462891,136104
INSERT,1717481352421720,177344
INSERT,1717481352599068,58156
INSERT,1717481352599075,78183
INSERT,1717481352599131,78161
INSERT,1717481352599074,78325
INSERT,1717481352657297,126403
INSERT,1717481352677366,106392
INSERT,1717481352677321,106473
INSERT,1717481352677477,106383
INSERT,1717481352783764,87173
INSERT,1717481352783836,87144
INSERT,1717481352871049,92670
INSERT,1717481352871002,92776
INSERT,1717481352783862,179921
INSERT,1717481352783933,179988
INSERT,1717481352963988,172981
INSERT,1717481352963843,173235
INSERT,1717481352963854,173229
INSERT,1717481352963783,173407
INSERT,1717481353137036,31702
INSERT,1717481353137263,82243
INSERT,1717481353137157,82723
INSERT,1717481353137155,82797
INSERT,1717481353220001,130947
INSERT,1717481353219946,131020
INSERT,1717481353168810,182166
INSERT,1717481353219571,131464
INSERT,1717481353351033,79498
INSERT,1717481353351103,79458
INSERT,1717481353351018,79628
INSERT,1717481353351041,98600
INSERT,1717481353430666,106096
INSERT,1717481353430717,106195
INSERT,1717481353430598,106337
INSERT,1717481353449707,87461
INSERT,1717481353537251,165377
INSERT,1717481353536986,165714
INSERT,1717481353536884,165900
INSERT,1717481353537044,165743
INSERT,1717481353702694,94859
INSERT,1717481353702769,94828
INSERT,1717481353702851,94818
INSERT,1717481353702875,94821
INSERT,1717481353797618,102095
INSERT,1717481353797734,185123
INSERT,1717481353797680,185202
INSERT,1717481353899779,83121
INSERT,1717481353797762,185183
INSERT,1717481353982964,118707
INSERT,1717481353982927,118778
INSERT,1717481353983008,118818
INSERT,1717481353982946,118907
INSERT,1717481354101773,88485
INSERT,1717481354101736,88680
INSERT,1717481354101890,170984
INSERT,1717481354101915,171007
INSERT,1717481354190484,82469
INSERT,1717481354190327,82650
INSERT,1717481354273042,50716
INSERT,1717481354272994,90014
INSERT,1717481354323780,132157
INSERT,1717481354273032,182914
INSERT,1717481354272952,183051
INSERT,1717481354363094,115568
INSERT,1717481354456039,65928
INSERT,1717481354522031,88458
INSERT,1717481354478760,131764
INSERT,1717481354456075,154454
INSERT,1717481354456014,154650
INSERT,1717481354610558,53081
INSERT,1717481354610602,53503
INSERT,1717481354610591,53577
INSERT,1717481354610729,53449
INSERT,1717481354663740,149708
INSERT,1717481354664243,149211
INSERT,1717481354664177,149288
INSERT,1717481354664281,149214
INSERT,1717481354813570,68028
INSERT,1717481354813527,68444
INSERT,1717481354813532,68587
INSERT,1717481354813525,68610
INSERT,1717481354881712,102044
INSERT,1717481354882195,101572
INSERT,1717481354882184,101587
INSERT,1717481354882034,101771
INSERT,1717481354983834,71086
INSERT,1717481354983822,71154
INSERT,1717481354983834,71533
INSERT,1717481354983869,190605
INSERT,1717481355055069,119420
INSERT,1717481355054995,119913
INSERT,1717481355055432,147893
INSERT,1717481355174540,78671
INSERT,1717481355174955,206618
INSERT,1717481355253278,128388
INSERT,1717481355203424,178250
INSERT,1717481355174565,207199
INSERT,1717481355381640,64560
INSERT,1717481355381741,65316
INSERT,1717481355381733,65376
INSERT,1717481355381863,65251
INSERT,1717481355446311,118377
INSERT,1717481355447186,117532
INSERT,1717481355447161,141047
INSERT,1717481355447190,141034
INSERT,1717481355564798,45542
INSERT,1717481355588297,158837
INSERT,1717481355564753,182396
INSERT,1717481355610408,136787
INSERT,1717481355588275,158989
INSERT,1717481355747333,67021
INSERT,1717481355747224,67298
INSERT,1717481355814589,93901
INSERT,1717481355747261,161285
INSERT,1717481355747205,161347
INSERT,1717481355814438,94236
INSERT,1717481355908621,63055
INSERT,1717481355908655,89014
INSERT,1717481355908605,89136
INSERT,1717481355908762,89124
INSERT,1717481355997808,93770
INSERT,1717481355971739,119863
INSERT,1717481355997989,111791
INSERT,1717481355997732,112119
INSERT,1717481356091711,75320
INSERT,1717481356109847,149513
INSERT,1717481356167142,92236
INSERT,1717481356091649,167788
INSERT,1717481356109927,149583
INSERT,1717481356259435,71431
INSERT,1717481356259478,71934
INSERT,1717481356259502,72003
INSERT,1717481356259595,71921
INSERT,1717481356330968,117881
INSERT,1717481356331514,117522
INSERT,1717481356331581,117512
INSERT,1717481356331578,117575
INSERT,1717481356448932,59528
INSERT,1717481356449103,172539
INSERT,1717481356449179,172520
INSERT,1717481356508530,113174
INSERT,1717481356449219,172497
INSERT,1717481356621719,75501
INSERT,1717481356621799,76113
INSERT,1717481356621799,76182
INSERT,1717481356621772,76244
INSERT,1717481356698056,91365
INSERT,1717481356698007,91462
INSERT,1717481356698092,91426
INSERT,1717481356697373,92203
INSERT,1717481356789491,25363
INSERT,1717481356789537,85290
INSERT,1717481356789652,85667
INSERT,1717481356789582,85752
INSERT,1717481356875420,100463
INSERT,1717481356814921,161068
INSERT,1717481356874893,101152
INSERT,1717481356875381,100937
INSERT,1717481356975955,160108
INSERT,1717481356976132,159976
INSERT,1717481356976388,159786
INSERT,1717481356976090,160108
INSERT,1717481357136131,57648
INSERT,1717481357136261,170082
INSERT,1717481357136250,170131
INSERT,1717481357193843,112564
INSERT,1717481357136189,170283
INSERT,1717481357306462,59980
INSERT,1717481357306473,59974
INSERT,1717481357366538,115487
INSERT,1717481357306413,175697
INSERT,1717481357366509,115606
INSERT,1717481357306536,175616
INSERT,1717481357482095,158035
INSERT,1717481357482208,157966
INSERT,1717481357482219,158095
INSERT,1717481357482210,158202
INSERT,1717481357640253,59914
INSERT,1717481357640194,60587
INSERT,1717481357640495,60301
INSERT,1717481357640396,60450
INSERT,1717481357700913,111790
INSERT,1717481357700867,111837
INSERT,1717481357700237,112487
INSERT,1717481357700883,111967
INSERT,1717481357812776,162525
INSERT,1717481357812776,162564
INSERT,1717481357812933,162483
INSERT,1717481357812789,162724
INSERT,1717481357975371,43425
INSERT,1717481357975481,43325
INSERT,1717481358018874,126125
INSERT,1717481358018858,126156
INSERT,1717481357975579,169600
INSERT,1717481357975404,169793
INSERT,1717481358145069,68253
INSERT,1717481358145093,68776
INSERT,1717481358145260,68613
INSERT,1717481358145248,68680
INSERT,1717481358213394,111189
INSERT,1717481358213947,110642
INSERT,1717481358213997,110609
INSERT,1717481358213938,110695
INSERT,1717481358324721,148858
INSERT,1717481358324689,148907
INSERT,1717481358324657,148942
INSERT,1717481358324724,148984
INSERT,1717481358473774,214345
INSERT,1717481358473665,214489
INSERT,1717481358473651,214633
INSERT,1717481358473677,214640
INSERT,1717481358688183,93092
INSERT,1717481358688273,93375
INSERT,1717481358688361,93404
INSERT,1717481358688353,93419
INSERT,1717481358781375,131600
INSERT,1717481358781830,178439
INSERT,1717481358781821,220888
INSERT,1717481358781714,221014
INSERT,1717481358913055,321082
INSERT,1717481359002798,231383
INSERT,1717481359002774,231457
INSERT,1717481358960336,274018
INSERT,1717481359234209,94712
INSERT,1717481359234420,224038
INSERT,1717481359234298,224187
INSERT,1717481359328986,129592
INSERT,1717481359234249,224344
INSERT,1717481359458552,199558
INSERT,1717481359458646,199495
INSERT,1717481359458539,199673
INSERT,1717481359458660,199588
INSERT,1717481359658180,76173
INSERT,1717481359658315,76303
INSERT,1717481359658209,76419
INSERT,1717481359658278,76499
INSERT,1717481359734438,130049
INSERT,1717481359734701,130567
INSERT,1717481359734683,130606
INSERT,1717481359734844,130469
INSERT,1717481359864551,46840
INSERT,1717481359911469,175548
INSERT,1717481359865379,221784
INSERT,1717481359865338,221898
INSERT,1717481359865357,221935
INSERT,1717481360087087,34487
INSERT,1717481360087347,245847
INSERT,1717481360087286,245994
INSERT,1717481360121641,211681
INSERT,1717481360087389,246043
INSERT,1717481360333402,46385
INSERT,1717481360333260,208935
INSERT,1717481360379869,162381
INSERT,1717481360333350,208905
INSERT,1717481360333499,208817
INSERT,1717481360542332,185726
INSERT,1717481360542318,185809
INSERT,1717481360542265,186004
INSERT,1717481360542389,185910
INSERT,1717481360728125,97353
INSERT,1717481360728200,205139
INSERT,1717481360728364,205082
INSERT,1717481360825551,107916
INSERT,1717481360728314,205211
INSERT,1717481360933511,81651
INSERT,1717481360933534,81707
INSERT,1717481360933592,164653
INSERT,1717481361015304,82949
INSERT,1717481361015223,83038
INSERT,1717481360933404,164938
INSERT,1717481361098408,30655
INSERT,1717481361098327,59002
INSERT,1717481361098329,93591
INSERT,1717481361098349,93592
INSERT,1717481361129130,146107
INSERT,1717481361157401,118134
INSERT,1717481361192017,108955
INSERT,1717481361191993,108986
INSERT,1717481361275309,76092
INSERT,1717481361351466,109106
INSERT,1717481361301073,159517
INSERT,1717481361275605,185067
INSERT,1717481361301074,159627
INSERT,1717481361460655,180200
INSERT,1717481361460674,180200
INSERT,1717481361460738,180216
INSERT,1717481361460791,180211
INSERT,1717481361640927,69821
INSERT,1717481361641019,204584
INSERT,1717481361641104,204641
INSERT,1717481361640942,204811
INSERT,1717481361710813,134952
INSERT,1717481361845863,63907
INSERT,1717481361845828,64006
INSERT,1717481361845708,92340
INSERT,1717481361845827,92233
INSERT,1717481361938126,86977
INSERT,1717481361938145,87012
INSERT,1717481361909901,115268
INSERT,1717481361909834,115404
INSERT,1717481362025304,80530
INSERT,1717481362025167,191150
INSERT,1717481362025234,191129
INSERT,1717481362105923,110527
INSERT,1717481362025261,191250
INSERT,1717481362216439,65623
INSERT,1717481362216381,65693
INSERT,1717481362216578,206043
INSERT,1717481362216515,206128
INSERT,1717481362282124,140713
INSERT,1717481362282138,141020
INSERT,1717481362422924,76024
INSERT,1717481362423228,76125
INSERT,1717481362422727,76761
INSERT,1717481362422748,76833
INSERT,1717481362499423,116593
INSERT,1717481362499055,116983
INSERT,1717481362499553,116537
INSERT,1717481362499648,183859
INSERT,1717481362683573,105031
INSERT,1717481362616161,172517
INSERT,1717481362616101,172595
INSERT,1717481362616087,172670
INSERT,1717481362788679,52585
INSERT,1717481362788838,81626
INSERT,1717481362788747,81757
INSERT,1717481362870542,95293
INSERT,1717481362870587,95292
INSERT,1717481362788761,177166
INSERT,1717481362841325,124660
INSERT,1717481362965919,67764
INSERT,1717481362966080,87950
INSERT,1717481362965957,88082
INSERT,1717481362965991,88107
INSERT,1717481363033747,109617
INSERT,1717481363054166,89571
INSERT,1717481363054102,89853
INSERT,1717481363143427,76981
INSERT,1717481363054095,166320
INSERT,1717481363144026,162581
INSERT,1717481363220472,86242
INSERT,1717481363143806,163086
INSERT,1717481363220480,87242
INSERT,1717481363306973,159301
INSERT,1717481363306819,159535
INSERT,1717481363307823,158594
INSERT,1717481363306698,159726
INSERT,1717481363466490,167076
INSERT,1717481363466441,167145
INSERT,1717481363466342,167288
INSERT,1717481363466487,167233
INSERT,1717481363633635,33769
INSERT,1717481363667498,161188
INSERT,1717481363633784,194911
INSERT,1717481363633699,195021
INSERT,1717481363633656,195286
INSERT,1717481363828770,42898
INSERT,1717481363828757,199617
INSERT,1717481363829008,199438
INSERT,1717481363828785,199747
INSERT,1717481363871732,202332
INSERT,1717481364028442,62516
INSERT,1717481364028601,163063
INSERT,1717481364091061,100660
INSERT,1717481364074133,117647
INSERT,1717481364028522,163262
INSERT,1717481364191843,150337
INSERT,1717481364191854,150347
INSERT,1717481364191790,150510
INSERT,1717481364191731,150636
INSERT,1717481364342268,67705
INSERT,1717481364410048,87986
INSERT,1717481364342438,155631
INSERT,1717481364342401,155676
INSERT,1717481364342247,155871
INSERT,1717481364498101,76237
INSERT,1717481364498188,76167
INSERT,1717481364574417,100567
INSERT,1717481364498137,176910
INSERT,1717481364498140,176932
INSERT,1717481364675050,192003
INSERT,1717481364675154,191921
INSERT,1717481364574419,292765
INSERT,1717481364675149,193194
INSERT,1717481364867153,48659
INSERT,1717481364867121,173267
INSERT,1717481364868184,172275
INSERT,1717481365040526,71774
INSERT,1717481364915887,196424
INSERT,1717481364868493,243932
INSERT,1717481365040462,182080
INSERT,1717481365112492,110156
INSERT,1717481365112389,110373
INSERT,1717481365112379,110410
INSERT,1717481365222652,48466
INSERT,1717481365222741,177265
INSERT,1717481365222827,177183
INSERT,1717481365222854,177187
INSERT,1717481365271194,129114
INSERT,1717481365400385,216599
INSERT,1717481365400082,216928
INSERT,1717481365400073,217040
INSERT,1717481365400124,217007
INSERT,1717481365617082,227369
INSERT,1717481365617211,227268
INSERT,1717481365617052,227438
INSERT,1717481365617178,227482
INSERT,1717481365844549,68826
INSERT,1717481365844731,288291
INSERT,1717481365913444,219647
INSERT,1717481365844546,288576
INSERT,1717481365844554,288601
INSERT,1717481366133085,60859
INSERT,1717481366133158,249284
INSERT,1717481366133189,249300
INSERT,1717481366133227,249392
INSERT,1717481366194018,235874
INSERT,1717481366382508,237281
INSERT,1717481366382683,237203
INSERT,1717481366429960,189927
INSERT,1717481366382563,237368
INSERT,1717481366619959,231038
INSERT,1717481366619959,231102
INSERT,1717481366619856,231321
INSERT,1717481366620017,231240
INSERT,1717481366851128,314123
INSERT,1717481366851325,313979
INSERT,1717481366851060,314396
INSERT,1717481366851243,314245
INSERT,1717481367165373,60147
INSERT,1717481367165316,60216
INSERT,1717481367225596,140535
INSERT,1717481367165522,200672
INSERT,1717481367165562,200672
INSERT,1717481367225589,140681
INSERT,1717481367366197,91656
INSERT,1717481367366300,91955
INSERT,1717481367366337,91968
INSERT,1717481367366263,92107
INSERT,1717481367458440,144781
INSERT,1717481367458374,144918
INSERT,1717481367458311,145006
INSERT,1717481367457930,145424
INSERT,1717481367603289,81811
INSERT,1717481367603369,225405
INSERT,1717481367685167,143610
INSERT,1717481367603420,225471
INSERT,1717481367603385,225534
INSERT,1717481367828867,64040
INSERT,1717481367828985,265208
INSERT,1717481367828891,265304
INSERT,1717481367828967,265235
INSERT,1717481367892979,201248
INSERT,1717481368094276,96188
INSERT,1717481368094277,96223
INSERT,1717481368094267,242867
INSERT,1717481368094292,242889
INSERT,1717481368190531,238921
INSERT,1717481368190566,238891
INSERT,1717481368429517,152094
INSERT,1717481368429523,152192
INSERT,1717481368337206,244530
INSERT,1717481368337249,244582
INSERT,1717481368581892,253458
INSERT,1717481368581784,253606
INSERT,1717481368581678,253787
INSERT,1717481368581808,253779
INSERT,1717481368835530,242711
INSERT,1717481368835418,242892
INSERT,1717481368835658,242703
INSERT,1717481368835457,242964
INSERT,1717481369078379,278537
INSERT,1717481369078311,278675
INSERT,1717481369078503,278492
INSERT,1717481369078432,278724
INSERT,1717481369356989,308110
INSERT,1717481369357070,308118
INSERT,1717481369357224,307971
INSERT,1717481369357057,308212
INSERT,1717481369665335,74541
INSERT,1717481369665173,283323
INSERT,1717481369665262,283291
INSERT,1717481369665268,283306
INSERT,1717481369739947,208817
INSERT,1717481369948573,322114
INSERT,1717481369948858,321839
INSERT,1717481369948641,398899
INSERT,1717481369948630,398964
INSERT,1717481370270763,328674
INSERT,1717481370347661,251838
INSERT,1717481370270769,328740
INSERT,1717481370347604,516844
INSERT,1717481370599578,264909
INSERT,1717481370599577,264958
